epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
163,774.409714,53.088985,6.00732e-02,5.67260e-02,1.03672e+00,6.66199e-02,5.93458e-02,1.12891e+00,6.72722e-02,5.96003e-02,1.13797e+00
164,778.971976,53.437272,5.99035e-02,5.66702e-02,1.03379e+00,6.60051e-02,5.91154e-02,1.11850e+00,6.66152e-02,5.93514e-02,1.12686e+00
165,783.491103,53.747665,5.97490e-02,5.66192e-02,1.03112e+00,6.54425e-02,5.89049e-02,1.10896e+00,6.60137e-02,5.91243e-02,1.11668e+00
166,788.059442,54.086964,5.96084e-02,5.65728e-02,1.02870e+00,6.49287e-02,5.87127e-02,1.10026e+00,6.54645e-02,5.89175e-02,1.10739e+00
167,792.635435,54.421748,5.94807e-02,5.65303e-02,1.02649e+00,6.44613e-02,5.85384e-02,1.09234e+00,6.49645e-02,5.87295e-02,1.09894e+00
168,797.257349,54.762053,5.93646e-02,5.64917e-02,1.02449e+00,6.40366e-02,5.83801e-02,1.08514e+00,6.45103e-02,5.85592e-02,1.09125e+00
169,801.805257,55.095136,5.92595e-02,5.64566e-02,1.02268e+00,6.36524e-02,5.82375e-02,1.07863e+00,6.40993e-02,5.84056e-02,1.08430e+00
170,806.484613,55.426889,5.91643e-02,5.64249e-02,1.02103e+00,6.33050e-02,5.81094e-02,1.07274e+00,6.37279e-02,5.82677e-02,1.07802e+00
171,811.083423,55.766088,5.90779e-02,5.63958e-02,1.01954e+00,6.29920e-02,5.79950e-02,1.06744e+00,6.33932e-02,5.81447e-02,1.07236e+00
172,815.520948,56.055848,5.90001e-02,5.63699e-02,1.01820e+00,6.27106e-02,5.78932e-02,1.06267e+00,6.30924e-02,5.80354e-02,1.06727e+00
173,819.994529,56.357014,5.89294e-02,5.63469e-02,1.01698e+00,6.24575e-02,5.78031e-02,1.05838e+00,6.28218e-02,5.79385e-02,1.06269e+00
174,824.451535,56.657491,5.88655e-02,5.63260e-02,1.01588e+00,6.22306e-02,5.77238e-02,1.05453e+00,6.25794e-02,5.78531e-02,1.05859e+00
175,828.908919,56.964448,5.88078e-02,5.63074e-02,1.01488e+00,6.20274e-02,5.76539e-02,1.05109e+00,6.23622e-02,5.77779e-02,1.05492e+00
176,833.370868,57.281801,5.87553e-02,5.62908e-02,1.01397e+00,6.18449e-02,5.75923e-02,1.04800e+00,6.21672e-02,5.77116e-02,1.05162e+00
177,837.897857,57.593475,5.87077e-02,5.62759e-02,1.01315e+00,6.16812e-02,5.75377e-02,1.04522e+00,6.19926e-02,5.76529e-02,1.04866e+00
178,842.404713,57.902880,5.86647e-02,5.62624e-02,1.01241e+00,6.15347e-02,5.74892e-02,1.04274e+00,6.18362e-02,5.76008e-02,1.04602e+00
179,846.901421,58.219260,5.86251e-02,5.62501e-02,1.01173e+00,6.14027e-02,5.74461e-02,1.04050e+00,6.16953e-02,5.75548e-02,1.04363e+00
180,851.433765,58.536992,5.85889e-02,5.62390e-02,1.01110e+00,6.12833e-02,5.74081e-02,1.03848e+00,6.15679e-02,5.75140e-02,1.04148e+00
181,855.913115,58.845943,5.85558e-02,5.62291e-02,1.01053e+00,6.11755e-02,5.73745e-02,1.03665e+00,6.14530e-02,5.74782e-02,1.03954e+00
182,860.378265,59.163704,5.85253e-02,5.62198e-02,1.01000e+00,6.10778e-02,5.73447e-02,1.03500e+00,6.13488e-02,5.74466e-02,1.03777e+00
183,864.854847,59.487317,5.84974e-02,5.62117e-02,1.00952e+00,6.09893e-02,5.73186e-02,1.03350e+00,6.12540e-02,5.74187e-02,1.03617e+00
184,869.354643,59.812173,5.84714e-02,5.62041e-02,1.00907e+00,6.09083e-02,5.72953e-02,1.03213e+00,6.11673e-02,5.73939e-02,1.03470e+00
185,873.838136,60.122221,5.84465e-02,5.61973e-02,1.00865e+00,6.08330e-02,5.72739e-02,1.03085e+00,6.10867e-02,5.73712e-02,1.03334e+00
186,878.352427,60.429739,5.84240e-02,5.61911e-02,1.00826e+00,6.07639e-02,5.72540e-02,1.02968e+00,6.10130e-02,5.73505e-02,1.03209e+00
187,883.811504,60.745359,5.84030e-02,5.61859e-02,1.00789e+00,6.06990e-02,5.72351e-02,1.02858e+00,6.09439e-02,5.73313e-02,1.03092e+00
188,888.661080,61.088089,5.83827e-02,5.61804e-02,1.00754e+00,6.06396e-02,5.72186e-02,1.02757e+00,6.08799e-02,5.73133e-02,1.02984e+00
189,893.343697,61.404894,5.83634e-02,5.61756e-02,1.00721e+00,6.05833e-02,5.72028e-02,1.02662e+00,6.08193e-02,5.72965e-02,1.02882e+00
190,897.696907,61.710858,5.83462e-02,5.61713e-02,1.00691e+00,6.05307e-02,5.71873e-02,1.02573e+00,6.07631e-02,5.72807e-02,1.02787e+00
191,902.082536,62.011234,5.83290e-02,5.61667e-02,1.00662e+00,6.04814e-02,5.71738e-02,1.02489e+00,6.07097e-02,5.72660e-02,1.02696e+00
192,906.419393,62.318999,5.83141e-02,5.61623e-02,1.00636e+00,6.04361e-02,5.71605e-02,1.02412e+00,6.06607e-02,5.72519e-02,1.02613e+00
193,910.756935,62.621005,5.82972e-02,5.61589e-02,1.00607e+00,6.03887e-02,5.71474e-02,1.02332e+00,6.06100e-02,5.72385e-02,1.02528e+00
194,915.086082,62.907038,5.82819e-02,5.61550e-02,1.00581e+00,6.03465e-02,5.71367e-02,1.02261e+00,6.05635e-02,5.72262e-02,1.02449e+00
195,919.449373,63.214244,5.82674e-02,5.61516e-02,1.00555e+00,6.03046e-02,5.71248e-02,1.02190e+00,6.05185e-02,5.72142e-02,1.02373e+00
196,923.786839,63.504406,5.82531e-02,5.61483e-02,1.00531e+00,6.02645e-02,5.71136e-02,1.02122e+00,6.04754e-02,5.72029e-02,1.02300e+00
197,928.130534,63.808295,5.82402e-02,5.61447e-02,1.00509e+00,6.02282e-02,5.71040e-02,1.02060e+00,6.04353e-02,5.71923e-02,1.02232e+00
198,932.488537,64.112683,5.82276e-02,5.61414e-02,1.00487e+00,6.01915e-02,5.70936e-02,1.01998e+00,6.03957e-02,5.71818e-02,1.02165e+00
199,936.848245,64.431379,5.82168e-02,5.61389e-02,1.00468e+00,6.01580e-02,5.70847e-02,1.01941e+00,6.03588e-02,5.71721e-02,1.02103e+00
200,941.201351,64.740423,5.82052e-02,5.61351e-02,1.00448e+00,6.01249e-02,5.70750e-02,1.01885e+00,6.03228e-02,5.71625e-02,1.02042e+00
201,945.567084,65.058416,5.81908e-02,5.61323e-02,1.00423e+00,6.00876e-02,5.70663e-02,1.01822e+00,6.02818e-02,5.71531e-02,1.01972e+00
202,949.916398,65.364461,5.81776e-02,5.61296e-02,1.00401e+00,6.00498e-02,5.70567e-02,1.01758e+00,6.02406e-02,5.71435e-02,1.01903e+00
203,954.277557,65.683426,5.81733e-02,5.61263e-02,1.00393e+00,6.00280e-02,5.70495e-02,1.01721e+00,6.02156e-02,5.71354e-02,1.01860e+00
204,958.599856,65.957510,5.81565e-02,5.61252e-02,1.00364e+00,5.99879e-02,5.70413e-02,1.01653e+00,6.01721e-02,5.71269e-02,1.01787e+00
205,962.917867,66.243268,5.81424e-02,5.61221e-02,1.00340e+00,5.99535e-02,5.70335e-02,1.01595e+00,6.01338e-02,5.71188e-02,1.01722e+00
206,967.259312,66.558053,5.81324e-02,5.61191e-02,1.00322e+00,5.99225e-02,5.70257e-02,1.01542e+00,6.00997e-02,5.71110e-02,1.01664e+00
207,971.604914,66.874464,5.81264e-02,5.61165e-02,1.00312e+00,5.99019e-02,5.70214e-02,1.01507e+00,6.00749e-02,5.71048e-02,1.01622e+00
208,975.952182,67.189848,5.81114e-02,5.61131e-02,1.00286e+00,5.98589e-02,5.70121e-02,1.01434e+00,6.00282e-02,5.70962e-02,1.01543e+00
209,980.287158,67.503185,5.81004e-02,5.61119e-02,1.00267e+00,5.98288e-02,5.70059e-02,1.01383e+00,5.99955e-02,5.70900e-02,1.01488e+00
210,984.624366,67.814076,5.80923e-02,5.61098e-02,1.00253e+00,5.98027e-02,5.69993e-02,1.01339e+00,5.99662e-02,5.70833e-02,1.01438e+00
211,988.972381,68.134037,5.80848e-02,5.61074e-02,1.00240e+00,5.97815e-02,5.69957e-02,1.01303e+00,5.99409e-02,5.70780e-02,1.01396e+00
212,993.316739,68.441531,5.80759e-02,5.61058e-02,1.00225e+00,5.97446e-02,5.69882e-02,1.01241e+00,5.99003e-02,5.70711e-02,1.01327e+00
213,997.634396,68.718527,5.80693e-02,5.61031e-02,1.00214e+00,5.97260e-02,5.69854e-02,1.01209e+00,5.98780e-02,5.70664e-02,1.01289e+00
214,1001.990892,69.036799,5.80591e-02,5.61021e-02,1.00196e+00,5.96973e-02,5.69799e-02,1.01161e+00,5.98471e-02,5.70609e-02,1.01237e+00
215,1006.338940,69.347235,5.80596e-02,5.60999e-02,1.00197e+00,5.96852e-02,5.69735e-02,1.01140e+00,5.98325e-02,5.70550e-02,1.01212e+00
216,1010.683706,69.658541,5.80454e-02,5.60989e-02,1.00172e+00,5.96505e-02,5.69708e-02,1.01081e+00,5.97944e-02,5.70510e-02,1.01148e+00
217,1015.020180,69.958610,5.80409e-02,5.60971e-02,1.00165e+00,5.96356e-02,5.69680e-02,1.01056e+00,5.97771e-02,5.70467e-02,1.01119e+00
218,1019.353376,70.258731,5.80308e-02,5.60950e-02,1.00147e+00,5.95985e-02,5.69624e-02,1.00993e+00,5.97359e-02,5.70399e-02,1.01049e+00
219,1023.677657,70.546481,5.80318e-02,5.60944e-02,1.00149e+00,5.95885e-02,5.69572e-02,1.00976e+00,5.97266e-02,5.70364e-02,1.01033e+00
220,1027.998296,70.838323,5.80190e-02,5.60932e-02,1.00127e+00,5.95665e-02,5.69572e-02,1.00939e+00,5.97021e-02,5.70348e-02,1.00992e+00
221,1032.319154,71.132718,5.80177e-02,5.60929e-02,1.00124e+00,5.95598e-02,5.69554e-02,1.00928e+00,5.96952e-02,5.70332e-02,1.00980e+00
222,1036.664944,71.453751,5.80189e-02,5.60918e-02,1.00127e+00,5.95560e-02,5.69534e-02,1.00921e+00,5.96913e-02,5.70315e-02,1.00974e+00
223,1040.998660,71.765299,5.80118e-02,5.60924e-02,1.00114e+00,5.95444e-02,5.69537e-02,1.00901e+00,5.96784e-02,5.70308e-02,1.00952e+00
224,1045.389308,72.071660,5.80104e-02,5.60920e-02,1.00112e+00,5.95397e-02,5.69528e-02,1.00894e+00,5.96735e-02,5.70300e-02,1.00943e+00
225,1049.753677,72.394109,5.80095e-02,5.60918e-02,1.00110e+00,5.95366e-02,5.69526e-02,1.00888e+00,5.96698e-02,5.70292e-02,1.00937e+00
226,1054.122419,72.707799,5.80095e-02,5.60914e-02,1.00110e+00,5.95334e-02,5.69513e-02,1.00883e+00,5.96668e-02,5.70283e-02,1.00932e+00
227,1058.485047,73.024598,5.80077e-02,5.60910e-02,1.00107e+00,5.95294e-02,5.69511e-02,1.00876e+00,5.96620e-02,5.70276e-02,1.00924e+00
228,1062.842225,73.332382,5.80064e-02,5.60907e-02,1.00105e+00,5.95253e-02,5.69503e-02,1.00869e+00,5.96578e-02,5.70267e-02,1.00917e+00
229,1067.227455,73.650195,5.80061e-02,5.60905e-02,1.00104e+00,5.95208e-02,5.69490e-02,1.00861e+00,5.96532e-02,5.70256e-02,1.00909e+00
230,1071.580377,73.950295,5.80056e-02,5.60901e-02,1.00104e+00,5.95181e-02,5.69486e-02,1.00857e+00,5.96501e-02,5.70249e-02,1.00904e+00
231,1075.942521,74.264747,5.80032e-02,5.60896e-02,1.00099e+00,5.95122e-02,5.69479e-02,1.00847e+00,5.96436e-02,5.70239e-02,1.00893e+00
232,1080.334665,74.567807,5.80031e-02,5.60898e-02,1.00099e+00,5.95075e-02,5.69466e-02,1.00839e+00,5.96388e-02,5.70226e-02,1.00885e+00
233,1084.731215,74.875706,5.80015e-02,5.60897e-02,1.00097e+00,5.95024e-02,5.69459e-02,1.00830e+00,5.96332e-02,5.70217e-02,1.00875e+00
234,1089.125466,75.182888,5.80009e-02,5.60888e-02,1.00096e+00,5.94992e-02,5.69446e-02,1.00825e+00,5.96302e-02,5.70208e-02,1.00870e+00
235,1093.507499,75.485800,5.80011e-02,5.60887e-02,1.00096e+00,5.94960e-02,5.69431e-02,1.00820e+00,5.96273e-02,5.70197e-02,1.00865e+00
236,1097.861226,75.772401,5.79969e-02,5.60885e-02,1.00089e+00,5.94887e-02,5.69440e-02,1.00807e+00,5.96184e-02,5.70191e-02,1.00850e+00
237,1102.228972,76.075407,5.79957e-02,5.60886e-02,1.00087e+00,5.94844e-02,5.69427e-02,1.00800e+00,5.96145e-02,5.70184e-02,1.00844e+00
238,1106.566278,76.370912,5.79955e-02,5.60885e-02,1.00086e+00,5.94824e-02,5.69427e-02,1.00796e+00,5.96118e-02,5.70179e-02,1.00839e+00
239,1110.920778,76.675448,5.79945e-02,5.60884e-02,1.00084e+00,5.94791e-02,5.69422e-02,1.00791e+00,5.96083e-02,5.70172e-02,1.00833e+00
240,1115.272656,76.981103,5.79940e-02,5.60877e-02,1.00084e+00,5.94775e-02,5.69418e-02,1.00788e+00,5.96064e-02,5.70167e-02,1.00830e+00
241,1119.610351,77.277180,5.79935e-02,5.60878e-02,1.00083e+00,5.94743e-02,5.69408e-02,1.00783e+00,5.96035e-02,5.70161e-02,1.00825e+00
242,1124.074655,77.594287,5.79932e-02,5.60877e-02,1.00082e+00,5.94717e-02,5.69402e-02,1.00778e+00,5.96006e-02,5.70154e-02,1.00820e+00
243,1128.467116,77.904512,5.79929e-02,5.60871e-02,1.00082e+00,5.94696e-02,5.69395e-02,1.00775e+00,5.95986e-02,5.70148e-02,1.00817e+00
244,1132.982064,78.217017,5.79917e-02,5.60870e-02,1.00080e+00,5.94656e-02,5.69391e-02,1.00768e+00,5.95940e-02,5.70140e-02,1.00809e+00
245,1137.501956,78.539569,5.79909e-02,5.60871e-02,1.00078e+00,5.94619e-02,5.69383e-02,1.00762e+00,5.95902e-02,5.70133e-02,1.00803e+00
246,1141.995907,78.853892,5.79903e-02,5.60867e-02,1.00077e+00,5.94585e-02,5.69375e-02,1.00756e+00,5.95869e-02,5.70126e-02,1.00797e+00
