epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
62,76.536018,13.184008,3.11731e-01,2.45246e-01,5.03039e+00,3.14764e-01,2.47685e-01,5.07541e+00,3.17888e-01,2.50084e-01,5.10666e+00
63,77.298450,13.395701,3.04887e-01,2.39852e-01,4.91996e+00,3.07919e-01,2.42289e-01,4.96503e+00,3.11036e-01,2.44685e-01,4.99657e+00
64,78.051591,13.599057,2.98043e-01,2.34456e-01,4.80951e+00,3.01069e-01,2.36889e-01,4.85458e+00,3.04176e-01,2.39280e-01,4.88638e+00
65,78.814324,13.802116,2.91206e-01,2.29064e-01,4.69919e+00,2.94224e-01,2.31491e-01,4.74421e+00,2.97318e-01,2.33875e-01,4.77621e+00
66,79.577821,14.021845,2.84385e-01,2.23684e-01,4.58912e+00,2.87391e-01,2.26101e-01,4.63404e+00,2.90470e-01,2.28475e-01,4.66620e+00
67,80.333234,14.239739,2.77588e-01,2.18320e-01,4.47943e+00,2.80579e-01,2.20727e-01,4.52420e+00,2.83639e-01,2.23088e-01,4.55647e+00
68,81.077582,14.446103,2.70823e-01,2.12980e-01,4.37026e+00,2.73796e-01,2.15373e-01,4.41482e+00,2.76834e-01,2.17719e-01,4.44714e+00
69,81.805562,14.636018,2.64097e-01,2.07669e-01,4.26173e+00,2.67049e-01,2.10046e-01,4.30603e+00,2.70062e-01,2.12375e-01,4.33837e+00
70,82.549588,14.844928,2.57419e-01,2.02393e-01,4.15396e+00,2.60347e-01,2.04751e-01,4.19796e+00,2.63332e-01,2.07061e-01,4.23025e+00
71,83.311961,15.046643,2.50795e-01,1.97158e-01,4.04708e+00,2.53697e-01,1.99495e-01,4.09074e+00,2.56652e-01,2.01784e-01,4.12293e+00
72,84.050738,15.237938,2.44235e-01,1.91970e-01,3.94121e+00,2.47107e-01,1.94284e-01,3.98447e+00,2.50028e-01,1.96549e-01,4.01653e+00
73,84.793141,15.445551,2.37744e-01,1.86834e-01,3.83647e+00,2.40583e-01,1.89122e-01,3.87928e+00,2.43468e-01,1.91362e-01,3.91115e+00
74,85.522543,15.640892,2.31329e-01,1.81756e-01,3.73296e+00,2.34133e-01,1.84015e-01,3.77528e+00,2.36980e-01,1.86228e-01,3.80692e+00
75,86.302755,15.846789,2.24998e-01,1.76739e-01,3.63079e+00,2.27764e-01,1.78968e-01,3.67258e+00,2.30570e-01,1.81152e-01,3.70394e+00
76,87.072095,16.041805,2.18757e-01,1.71789e-01,3.53007e+00,2.21482e-01,1.73987e-01,3.57128e+00,2.24244e-01,1.76139e-01,3.60233e+00
77,87.866397,16.252487,2.12611e-01,1.66911e-01,3.43090e+00,2.15293e-01,1.69075e-01,3.47149e+00,2.18010e-01,1.71195e-01,3.50218e+00
78,88.642756,16.463930,2.06566e-01,1.62109e-01,3.33336e+00,2.09204e-01,1.64238e-01,3.37330e+00,2.11873e-01,1.66322e-01,3.40359e+00
79,89.408145,16.672130,2.00629e-01,1.57385e-01,3.23755e+00,2.03219e-01,1.59478e-01,3.27680e+00,2.05838e-01,1.61526e-01,3.30665e+00
80,90.167581,16.885766,1.94804e-01,1.52745e-01,3.14354e+00,1.97344e-01,1.54799e-01,3.18207e+00,1.99912e-01,1.56811e-01,3.21145e+00
81,90.915695,17.077829,1.89095e-01,1.48191e-01,3.05142e+00,1.91584e-01,1.50206e-01,3.08919e+00,1.94099e-01,1.52179e-01,3.11807e+00
82,91.704084,17.284218,1.83507e-01,1.43727e-01,2.96125e+00,1.85943e-01,1.45700e-01,2.99823e+00,1.88404e-01,1.47634e-01,3.02657e+00
83,92.484235,17.484022,1.78044e-01,1.39355e-01,2.87310e+00,1.80425e-01,1.41286e-01,2.90927e+00,1.82830e-01,1.43179e-01,2.93704e+00
84,93.244338,17.691431,1.72710e-01,1.35078e-01,2.78702e+00,1.75035e-01,1.36965e-01,2.82235e+00,1.77383e-01,1.38817e-01,2.84953e+00
85,94.007806,17.906406,1.67508e-01,1.30897e-01,2.70307e+00,1.69775e-01,1.32740e-01,2.73754e+00,1.72065e-01,1.34551e-01,2.76410e+00
86,94.791251,18.108659,1.62440e-01,1.26814e-01,2.62130e+00,1.64649e-01,1.28614e-01,2.65489e+00,1.66880e-01,1.30381e-01,2.68081e+00
87,95.571144,18.328501,1.57510e-01,1.22832e-01,2.54174e+00,1.59660e-01,1.24587e-01,2.57443e+00,1.61830e-01,1.26310e-01,2.59969e+00
