epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
163,1827.122516,907.067604,4.66820e-02,2.66472e-02,7.53307e-01,4.68318e-02,2.66869e-02,7.55139e-01,4.69046e-02,2.67207e-02,7.53489e-01
164,1837.971375,912.255498,4.66283e-02,2.66106e-02,7.52441e-01,4.67779e-02,2.66504e-02,7.54270e-01,4.68504e-02,2.66841e-02,7.52620e-01
165,1849.229051,918.020993,4.65748e-02,2.65745e-02,7.51578e-01,4.67243e-02,2.66144e-02,7.53405e-01,4.67965e-02,2.66481e-02,7.51753e-01
166,1859.625812,923.239272,4.65213e-02,2.65400e-02,7.50713e-01,4.66706e-02,2.65801e-02,7.52539e-01,4.67424e-02,2.66136e-02,7.50885e-01
167,1871.383272,928.982914,4.64674e-02,2.65058e-02,7.49844e-01,4.66166e-02,2.65461e-02,7.51669e-01,4.66881e-02,2.65794e-02,7.50011e-01
168,1882.411511,934.492673,4.64125e-02,2.64710e-02,7.48957e-01,4.65615e-02,2.65115e-02,7.50780e-01,4.66325e-02,2.65446e-02,7.49119e-01
169,1892.962620,939.579406,4.63568e-02,2.64358e-02,7.48059e-01,4.65057e-02,2.64766e-02,7.49880e-01,4.65763e-02,2.65094e-02,7.48216e-01
170,1904.197946,945.199813,4.63018e-02,2.64015e-02,7.47171e-01,4.64505e-02,2.64424e-02,7.48990e-01,4.65208e-02,2.64751e-02,7.47324e-01
171,1915.131905,950.643772,4.62470e-02,2.63685e-02,7.46287e-01,4.63953e-02,2.64093e-02,7.48100e-01,4.64653e-02,2.64419e-02,7.46434e-01
172,1926.130808,956.090902,4.61923e-02,2.63344e-02,7.45404e-01,4.63402e-02,2.63753e-02,7.47212e-01,4.64101e-02,2.64078e-02,7.45546e-01
173,1937.247638,961.733971,4.61383e-02,2.63024e-02,7.44534e-01,4.62858e-02,2.63433e-02,7.46335e-01,4.63556e-02,2.63757e-02,7.44670e-01
174,1948.349729,967.171858,4.60849e-02,2.62706e-02,7.43672e-01,4.62320e-02,2.63114e-02,7.45467e-01,4.63016e-02,2.63438e-02,7.43803e-01
175,1959.471674,972.818377,4.60319e-02,2.62384e-02,7.42816e-01,4.61786e-02,2.62792e-02,7.44606e-01,4.62480e-02,2.63115e-02,7.42943e-01
176,1970.469636,978.121446,4.59790e-02,2.62061e-02,7.41962e-01,4.61253e-02,2.62469e-02,7.43747e-01,4.61945e-02,2.62791e-02,7.42083e-01
177,1981.975835,983.841790,4.59259e-02,2.61740e-02,7.41106e-01,4.60718e-02,2.62147e-02,7.42885e-01,4.61410e-02,2.62468e-02,7.41223e-01
178,1992.793214,989.220986,4.58730e-02,2.61410e-02,7.40251e-01,4.60184e-02,2.61817e-02,7.42023e-01,4.60875e-02,2.62137e-02,7.40364e-01
179,2004.058623,994.921745,4.58204e-02,2.61089e-02,7.39404e-01,4.59654e-02,2.61498e-02,7.41168e-01,4.60345e-02,2.61815e-02,7.39512e-01
180,2014.831414,1000.540402,4.57686e-02,2.60763e-02,7.38566e-01,4.59129e-02,2.61172e-02,7.40323e-01,4.59821e-02,2.61488e-02,7.38670e-01
181,2025.586906,1005.768369,4.57174e-02,2.60444e-02,7.37742e-01,4.58613e-02,2.60855e-02,7.39489e-01,4.59305e-02,2.61168e-02,7.37841e-01
182,2036.288062,1011.071578,4.56671e-02,2.60136e-02,7.36929e-01,4.58104e-02,2.60548e-02,7.38669e-01,4.58796e-02,2.60859e-02,7.37024e-01
183,2047.609609,1016.999376,4.56171e-02,2.59828e-02,7.36123e-01,4.57599e-02,2.60241e-02,7.37855e-01,4.58291e-02,2.60549e-02,7.36213e-01
184,2058.799336,1022.501130,4.55675e-02,2.59529e-02,7.35322e-01,4.57098e-02,2.59945e-02,7.37047e-01,4.57790e-02,2.60249e-02,7.35409e-01
185,2069.907695,1027.870985,4.55180e-02,2.59216e-02,7.34524e-01,4.56598e-02,2.59633e-02,7.36241e-01,4.57291e-02,2.59935e-02,7.34607e-01
186,2081.441923,1033.629503,4.54688e-02,2.58904e-02,7.33730e-01,4.56101e-02,2.59322e-02,7.35439e-01,4.56795e-02,2.59622e-02,7.33809e-01
187,2093.263317,1039.647770,4.54201e-02,2.58595e-02,7.32944e-01,4.55608e-02,2.59014e-02,7.34644e-01,4.56303e-02,2.59312e-02,7.33019e-01
188,2104.404680,1045.261528,4.53722e-02,2.58285e-02,7.32170e-01,4.55122e-02,2.58703e-02,7.33861e-01,4.55818e-02,2.59000e-02,7.32240e-01
189,2115.425839,1050.643694,4.53254e-02,2.57989e-02,7.31416e-01,4.54649e-02,2.58406e-02,7.33098e-01,4.55345e-02,2.58702e-02,7.31481e-01
190,2126.990535,1056.202731,4.52798e-02,2.57702e-02,7.30679e-01,4.54186e-02,2.58118e-02,7.32352e-01,4.54883e-02,2.58412e-02,7.30739e-01
191,2138.913237,1062.256142,4.52350e-02,2.57409e-02,7.29956e-01,4.53732e-02,2.57824e-02,7.31620e-01,4.54430e-02,2.58117e-02,7.30010e-01
192,2150.244777,1067.935326,4.51911e-02,2.57127e-02,7.29247e-01,4.53288e-02,2.57541e-02,7.30903e-01,4.53986e-02,2.57833e-02,7.29297e-01
193,2161.844762,1073.682077,4.51478e-02,2.56841e-02,7.28549e-01,4.52850e-02,2.57254e-02,7.30197e-01,4.53548e-02,2.57545e-02,7.28594e-01
194,2173.389416,1079.519656,4.51052e-02,2.56560e-02,7.27862e-01,4.52418e-02,2.56972e-02,7.29501e-01,4.53117e-02,2.57262e-02,7.27901e-01
195,2184.454281,1085.101664,4.50634e-02,2.56279e-02,7.27187e-01,4.51994e-02,2.56691e-02,7.28817e-01,4.52693e-02,2.56979e-02,7.27221e-01
196,2195.764905,1090.662179,4.50221e-02,2.56003e-02,7.26521e-01,4.51577e-02,2.56415e-02,7.28144e-01,4.52276e-02,2.56701e-02,7.26550e-01
197,2207.455768,1096.527296,4.49813e-02,2.55728e-02,7.25863e-01,4.51164e-02,2.56139e-02,7.27478e-01,4.51863e-02,2.56424e-02,7.25887e-01
198,2218.360902,1101.915895,4.49406e-02,2.55452e-02,7.25206e-01,4.50751e-02,2.55861e-02,7.26813e-01,4.51451e-02,2.56146e-02,7.25226e-01
199,2229.797492,1107.486700,4.48999e-02,2.55174e-02,7.24550e-01,4.50338e-02,2.55583e-02,7.26148e-01,4.51039e-02,2.55866e-02,7.24564e-01
200,2240.899559,1113.261341,4.48597e-02,2.54918e-02,7.23901e-01,4.49930e-02,2.55326e-02,7.25489e-01,4.50632e-02,2.55608e-02,7.23910e-01
201,2251.793978,1118.667121,4.48202e-02,2.54664e-02,7.23263e-01,4.49528e-02,2.55070e-02,7.24841e-01,4.50232e-02,2.55352e-02,7.23266e-01
202,2263.297169,1124.353845,4.47813e-02,2.54419e-02,7.22635e-01,4.49132e-02,2.54825e-02,7.24202e-01,4.49838e-02,2.55105e-02,7.22633e-01
203,2274.599679,1130.126062,4.47430e-02,2.54185e-02,7.22017e-01,4.48742e-02,2.54591e-02,7.23574e-01,4.49450e-02,2.54870e-02,7.22010e-01
204,2285.815429,1135.598685,4.47052e-02,2.53959e-02,7.21408e-01,4.48357e-02,2.54363e-02,7.22953e-01,4.49067e-02,2.54641e-02,7.21395e-01
205,2297.137414,1141.284283,4.46677e-02,2.53742e-02,7.20803e-01,4.47975e-02,2.54146e-02,7.22336e-01,4.48687e-02,2.54423e-02,7.20785e-01
206,2307.517810,1146.353041,4.46302e-02,2.53513e-02,7.20196e-01,4.47592e-02,2.53916e-02,7.21719e-01,4.48306e-02,2.54192e-02,7.20173e-01
207,2319.111168,1152.153872,4.45929e-02,2.53288e-02,7.19594e-01,4.47212e-02,2.53689e-02,7.21106e-01,4.47928e-02,2.53964e-02,7.19565e-01
208,2329.772735,1157.640771,4.45560e-02,2.53075e-02,7.18999e-01,4.46836e-02,2.53475e-02,7.20500e-01,4.47553e-02,2.53749e-02,7.18964e-01
209,2340.486016,1162.823344,4.45195e-02,2.52871e-02,7.18410e-01,4.46464e-02,2.53270e-02,7.19901e-01,4.47183e-02,2.53543e-02,7.18369e-01
210,2351.517416,1168.421250,4.44833e-02,2.52668e-02,7.17826e-01,4.46096e-02,2.53068e-02,7.19307e-01,4.46816e-02,2.53339e-02,7.17779e-01
211,2361.831019,1173.765118,4.44474e-02,2.52455e-02,7.17248e-01,4.45731e-02,2.52854e-02,7.18718e-01,4.46453e-02,2.53124e-02,7.17196e-01
212,2372.964842,1179.252141,4.44117e-02,2.52233e-02,7.16671e-01,4.45366e-02,2.52632e-02,7.18130e-01,4.46091e-02,2.52900e-02,7.16614e-01
213,2384.055606,1184.890781,4.43761e-02,2.51995e-02,7.16096e-01,4.45004e-02,2.52393e-02,7.17546e-01,4.45731e-02,2.52661e-02,7.16035e-01
214,2394.660644,1190.276127,4.43406e-02,2.51748e-02,7.15524e-01,4.44644e-02,2.52147e-02,7.16965e-01,4.45372e-02,2.52414e-02,7.15460e-01
215,2405.646929,1195.523898,4.43054e-02,2.51515e-02,7.14955e-01,4.44285e-02,2.51913e-02,7.16387e-01,4.45016e-02,2.52180e-02,7.14888e-01
216,2416.758550,1201.151114,4.42706e-02,2.51292e-02,7.14395e-01,4.43932e-02,2.51689e-02,7.15817e-01,4.44665e-02,2.51956e-02,7.14324e-01
217,2427.723372,1206.690480,4.42365e-02,2.51074e-02,7.13843e-01,4.43583e-02,2.51469e-02,7.15256e-01,4.44320e-02,2.51736e-02,7.13769e-01
218,2438.857321,1212.300487,4.42031e-02,2.50870e-02,7.13305e-01,4.43243e-02,2.51264e-02,7.14706e-01,4.43982e-02,2.51531e-02,7.13226e-01
219,2449.939896,1217.730815,4.41706e-02,2.50675e-02,7.12780e-01,4.42911e-02,2.51067e-02,7.14171e-01,4.43652e-02,2.51334e-02,7.12696e-01
220,2460.970359,1223.201375,4.41389e-02,2.50492e-02,7.12269e-01,4.42587e-02,2.50883e-02,7.13649e-01,4.43331e-02,2.51149e-02,7.12180e-01
221,2471.557177,1228.485388,4.41078e-02,2.50320e-02,7.11768e-01,4.42271e-02,2.50709e-02,7.13139e-01,4.43016e-02,2.50975e-02,7.11674e-01
222,2482.746807,1234.039439,4.40772e-02,2.50146e-02,7.11272e-01,4.41959e-02,2.50535e-02,7.12636e-01,4.42705e-02,2.50800e-02,7.11175e-01
223,2493.936299,1239.658929,4.40469e-02,2.49963e-02,7.10784e-01,4.41651e-02,2.50351e-02,7.12140e-01,4.42399e-02,2.50615e-02,7.10684e-01
224,2505.225767,1245.352384,4.40171e-02,2.49767e-02,7.10302e-01,4.41347e-02,2.50153e-02,7.11650e-01,4.42097e-02,2.50417e-02,7.10199e-01
225,2516.368090,1250.972212,4.39876e-02,2.49586e-02,7.09828e-01,4.41048e-02,2.49971e-02,7.11167e-01,4.41801e-02,2.50235e-02,7.09722e-01
226,2526.987140,1256.280405,4.39587e-02,2.49413e-02,7.09360e-01,4.40753e-02,2.49797e-02,7.10692e-01,4.41508e-02,2.50060e-02,7.09251e-01
227,2538.261108,1261.911935,4.39301e-02,2.49243e-02,7.08899e-01,4.40462e-02,2.49626e-02,7.10222e-01,4.41218e-02,2.49889e-02,7.08787e-01
228,2549.289394,1267.492614,4.39021e-02,2.49082e-02,7.08447e-01,4.40176e-02,2.49463e-02,7.09761e-01,4.40935e-02,2.49726e-02,7.08332e-01
229,2560.136573,1272.825000,4.38747e-02,2.48931e-02,7.08005e-01,4.39895e-02,2.49309e-02,7.09309e-01,4.40658e-02,2.49573e-02,7.07886e-01
230,2571.386109,1278.544992,4.38478e-02,2.48780e-02,7.07571e-01,4.39620e-02,2.49156e-02,7.08865e-01,4.40385e-02,2.49420e-02,7.07448e-01
231,2582.254387,1283.971755,4.38213e-02,2.48627e-02,7.07143e-01,4.39349e-02,2.49001e-02,7.08428e-01,4.40117e-02,2.49266e-02,7.07017e-01
232,2593.437676,1289.408341,4.37954e-02,2.48473e-02,7.06725e-01,4.39084e-02,2.48845e-02,7.08001e-01,4.39855e-02,2.49110e-02,7.06596e-01
233,2604.376030,1294.976155,4.37699e-02,2.48324e-02,7.06315e-01,4.38824e-02,2.48694e-02,7.07581e-01,4.39597e-02,2.48959e-02,7.06182e-01
234,2614.821014,1300.314361,4.37449e-02,2.48180e-02,7.05911e-01,4.38568e-02,2.48548e-02,7.07168e-01,4.39344e-02,2.48814e-02,7.05776e-01
235,2626.183719,1305.951247,4.37202e-02,2.48039e-02,7.05512e-01,4.38315e-02,2.48406e-02,7.06760e-01,4.39094e-02,2.48671e-02,7.05374e-01
236,2637.450568,1311.567672,4.36957e-02,2.47901e-02,7.05116e-01,4.38064e-02,2.48267e-02,7.06355e-01,4.38846e-02,2.48533e-02,7.04975e-01
237,2648.955040,1317.303523,4.36711e-02,2.47755e-02,7.04721e-01,4.37813e-02,2.48119e-02,7.05951e-01,4.38597e-02,2.48384e-02,7.04576e-01
238,2660.684600,1323.204934,4.36468e-02,2.47603e-02,7.04328e-01,4.37564e-02,2.47965e-02,7.05549e-01,4.38350e-02,2.48231e-02,7.04180e-01
239,2672.391085,1328.957685,4.36227e-02,2.47449e-02,7.03938e-01,4.37317e-02,2.47809e-02,7.05151e-01,4.38106e-02,2.48075e-02,7.03786e-01
240,2683.914411,1334.717995,4.35987e-02,2.47290e-02,7.03551e-01,4.37071e-02,2.47649e-02,7.04754e-01,4.37862e-02,2.47915e-02,7.03395e-01
241,2695.303596,1340.334433,4.35745e-02,2.47133e-02,7.03161e-01,4.36824e-02,2.47490e-02,7.04357e-01,4.37617e-02,2.47756e-02,7.03002e-01
242,2706.978604,1346.266125,4.35506e-02,2.46978e-02,7.02776e-01,4.36580e-02,2.47333e-02,7.03962e-01,4.37374e-02,2.47599e-02,7.02611e-01
243,2718.155544,1352.114753,4.35270e-02,2.46826e-02,7.02394e-01,4.36338e-02,2.47178e-02,7.03572e-01,4.37134e-02,2.47446e-02,7.02226e-01
244,2729.110081,1357.438884,4.35036e-02,2.46682e-02,7.02016e-01,4.36098e-02,2.47032e-02,7.03186e-01,4.36897e-02,2.47301e-02,7.01844e-01
245,2739.706765,1362.661732,4.34805e-02,2.46541e-02,7.01644e-01,4.35862e-02,2.46889e-02,7.02806e-01,4.36663e-02,2.47158e-02,7.01468e-01
246,2749.611034,1367.778863,4.34577e-02,2.46406e-02,7.01276e-01,4.35629e-02,2.46751e-02,7.02430e-01,4.36431e-02,2.47022e-02,7.01096e-01
247,2759.421143,1372.668647,4.34350e-02,2.46268e-02,7.00910e-01,4.35399e-02,2.46610e-02,7.02058e-01,4.36201e-02,2.46883e-02,7.00727e-01
248,2769.780932,1377.986691,4.34125e-02,2.46131e-02,7.00548e-01,4.35170e-02,2.46471e-02,7.01690e-01,4.35974e-02,2.46745e-02,7.00362e-01
249,2779.918887,1382.975450,4.33902e-02,2.45986e-02,7.00187e-01,4.34943e-02,2.46322e-02,7.01323e-01,4.35747e-02,2.46598e-02,6.99998e-01
250,2790.153241,1388.138271,4.33678e-02,2.45846e-02,6.99826e-01,4.34716e-02,2.46179e-02,7.00957e-01,4.35522e-02,2.46457e-02,6.99635e-01
251,2800.101470,1393.123262,4.33456e-02,2.45706e-02,6.99467e-01,4.34490e-02,2.46037e-02,7.00594e-01,4.35297e-02,2.46317e-02,6.99275e-01
252,2810.417798,1398.220234,4.33235e-02,2.45564e-02,6.99111e-01,4.34267e-02,2.45893e-02,7.00234e-01,4.35075e-02,2.46174e-02,6.98917e-01
253,2820.406064,1403.297069,4.33016e-02,2.45421e-02,6.98758e-01,4.34045e-02,2.45747e-02,6.99876e-01,4.34854e-02,2.46029e-02,6.98562e-01
254,2830.409779,1408.286529,4.32798e-02,2.45265e-02,6.98405e-01,4.33824e-02,2.45589e-02,6.99518e-01,4.34633e-02,2.45873e-02,6.98208e-01
255,2840.786300,1413.434285,4.32578e-02,2.45113e-02,6.98051e-01,4.33601e-02,2.45434e-02,6.99159e-01,4.34412e-02,2.45720e-02,6.97852e-01
256,2851.481893,1418.796552,4.32350e-02,2.44954e-02,6.97682e-01,4.33367e-02,2.45270e-02,6.98781e-01,4.34182e-02,2.45560e-02,6.97484e-01
257,2862.176291,1424.119829,4.32118e-02,2.44801e-02,6.97309e-01,4.33130e-02,2.45114e-02,6.98400e-01,4.33950e-02,2.45407e-02,6.97111e-01
258,2873.272809,1429.572347,4.31888e-02,2.44644e-02,6.96936e-01,4.32895e-02,2.44955e-02,6.98020e-01,4.33718e-02,2.45250e-02,6.96738e-01
259,2884.532431,1435.181542,4.31662e-02,2.44479e-02,6.96571e-01,4.32665e-02,2.44788e-02,6.97650e-01,4.33491e-02,2.45084e-02,6.96373e-01
260,2895.334181,1440.727793,4.31437e-02,2.44307e-02,6.96209e-01,4.32438e-02,2.44615e-02,6.97284e-01,4.33266e-02,2.44911e-02,6.96012e-01
261,2906.165995,1446.119517,4.31217e-02,2.44140e-02,6.95853e-01,4.32214e-02,2.44448e-02,6.96923e-01,4.33044e-02,2.44745e-02,6.95655e-01
262,2917.426484,1451.707938,4.30998e-02,2.43984e-02,6.95500e-01,4.31992e-02,2.44290e-02,6.96566e-01,4.32824e-02,2.44588e-02,6.95302e-01
263,2928.101321,1457.123421,4.30778e-02,2.43831e-02,6.95145e-01,4.31769e-02,2.44136e-02,6.96205e-01,4.32603e-02,2.44435e-02,6.94946e-01
264,2939.272911,1462.623180,4.30558e-02,2.43682e-02,6.94790e-01,4.31545e-02,2.43984e-02,6.95845e-01,4.32381e-02,2.44285e-02,6.94591e-01
265,2951.077398,1468.581074,4.30340e-02,2.43535e-02,6.94438e-01,4.31323e-02,2.43836e-02,6.95487e-01,4.32162e-02,2.44138e-02,6.94238e-01
266,2961.624884,1473.926043,4.30125e-02,2.43399e-02,6.94093e-01,4.31105e-02,2.43697e-02,6.95135e-01,4.31946e-02,2.44001e-02,6.93892e-01
267,2972.956993,1479.385083,4.29912e-02,2.43282e-02,6.93748e-01,4.30888e-02,2.43579e-02,6.94785e-01,4.31731e-02,2.43884e-02,6.93547e-01
268,2984.161940,1485.146416,4.29699e-02,2.43159e-02,6.93405e-01,4.30673e-02,2.43454e-02,6.94438e-01,4.31517e-02,2.43760e-02,6.93203e-01
269,2994.999404,1490.479681,4.29490e-02,2.43040e-02,6.93068e-01,4.30462e-02,2.43334e-02,6.94098e-01,4.31307e-02,2.43641e-02,6.92866e-01
270,3006.483817,1496.277150,4.29282e-02,2.42932e-02,6.92732e-01,4.30252e-02,2.43224e-02,6.93759e-01,4.31098e-02,2.43532e-02,6.92529e-01
271,3017.534571,1501.746847,4.29076e-02,2.42804e-02,6.92399e-01,4.30044e-02,2.43095e-02,6.93424e-01,4.30891e-02,2.43404e-02,6.92197e-01
272,3028.845846,1507.261526,4.28873e-02,2.42681e-02,6.92071e-01,4.29840e-02,2.42971e-02,6.93094e-01,4.30687e-02,2.43280e-02,6.91869e-01
273,3039.775679,1512.813717,4.28671e-02,2.42573e-02,6.91746e-01,4.29637e-02,2.42861e-02,6.92767e-01,4.30485e-02,2.43171e-02,6.91545e-01
274,3050.874790,1518.389383,4.28472e-02,2.42464e-02,6.91425e-01,4.29436e-02,2.42751e-02,6.92443e-01,4.30285e-02,2.43062e-02,6.91223e-01
275,3062.577083,1524.094793,4.28275e-02,2.42376e-02,6.91107e-01,4.29237e-02,2.42662e-02,6.92122e-01,4.30087e-02,2.42973e-02,6.90905e-01
276,3073.706187,1529.776335,4.28077e-02,2.42271e-02,6.90787e-01,4.29037e-02,2.42555e-02,6.91800e-01,4.29888e-02,2.42867e-02,6.90585e-01
277,3084.855227,1535.262618,4.27878e-02,2.42145e-02,6.90467e-01,4.28836e-02,2.42428e-02,6.91476e-01,4.29688e-02,2.42740e-02,6.90265e-01
278,3095.787171,1540.669714,4.27678e-02,2.42011e-02,6.90143e-01,4.28634e-02,2.42293e-02,6.91150e-01,4.29487e-02,2.42605e-02,6.89941e-01
279,3106.500914,1545.846165,4.27476e-02,2.41880e-02,6.89817e-01,4.28430e-02,2.42161e-02,6.90822e-01,4.29284e-02,2.42473e-02,6.89615e-01
280,3117.630737,1551.414066,4.27274e-02,2.41741e-02,6.89491e-01,4.28227e-02,2.42021e-02,6.90494e-01,4.29081e-02,2.42334e-02,6.89289e-01
281,3128.598588,1557.031301,4.27070e-02,2.41615e-02,6.89162e-01,4.28021e-02,2.41895e-02,6.90162e-01,4.28876e-02,2.42207e-02,6.88960e-01
282,3139.832096,1562.648840,4.26866e-02,2.41486e-02,6.88833e-01,4.27816e-02,2.41766e-02,6.89832e-01,4.28671e-02,2.42078e-02,6.88630e-01
283,3150.841605,1568.163327,4.26663e-02,2.41356e-02,6.88505e-01,4.27613e-02,2.41636e-02,6.89504e-01,4.28467e-02,2.41947e-02,6.88303e-01
284,3161.801723,1573.631248,4.26460e-02,2.41243e-02,6.88178e-01,4.27410e-02,2.41523e-02,6.89177e-01,4.28264e-02,2.41834e-02,6.87976e-01
285,3173.719406,1579.271451,4.26258e-02,2.41139e-02,6.87851e-01,4.27208e-02,2.41420e-02,6.88851e-01,4.28061e-02,2.41731e-02,6.87650e-01
286,3184.724269,1585.095417,4.26054e-02,2.41020e-02,6.87523e-01,4.27005e-02,2.41301e-02,6.88523e-01,4.27857e-02,2.41611e-02,6.87322e-01
287,3195.928692,1590.524395,4.25855e-02,2.40900e-02,6.87201e-01,4.26805e-02,2.41182e-02,6.88200e-01,4.27656e-02,2.41491e-02,6.87000e-01
288,3207.304478,1596.358202,4.25658e-02,2.40789e-02,6.86884e-01,4.26607e-02,2.41071e-02,6.87882e-01,4.27459e-02,2.41380e-02,6.86683e-01
289,3217.321046,1601.381098,4.25464e-02,2.40666e-02,6.86570e-01,4.26412e-02,2.40947e-02,6.87568e-01,4.27264e-02,2.41256e-02,6.86370e-01
290,3228.852331,1607.081744,4.25272e-02,2.40532e-02,6.86261e-01,4.26220e-02,2.40813e-02,6.87257e-01,4.27072e-02,2.41122e-02,6.86062e-01
291,3240.048144,1612.716064,4.25081e-02,2.40392e-02,6.85953e-01,4.26028e-02,2.40673e-02,6.86948e-01,4.26881e-02,2.40983e-02,6.85755e-01
292,3250.951854,1618.068131,4.24892e-02,2.40253e-02,6.85647e-01,4.25838e-02,2.40532e-02,6.86641e-01,4.26692e-02,2.40843e-02,6.85450e-01
293,3262.342179,1623.656663,4.24703e-02,2.40104e-02,6.85342e-01,4.25648e-02,2.40383e-02,6.86336e-01,4.26502e-02,2.40695e-02,6.85146e-01
294,3273.177741,1629.244603,4.24513e-02,2.39966e-02,6.85037e-01,4.25459e-02,2.40244e-02,6.86031e-01,4.26313e-02,2.40557e-02,6.84843e-01
295,3284.283637,1634.770434,4.24326e-02,2.39844e-02,6.84735e-01,4.25273e-02,2.40122e-02,6.85730e-01,4.26126e-02,2.40435e-02,6.84542e-01
296,3295.610834,1640.469684,4.24141e-02,2.39725e-02,6.84435e-01,4.25087e-02,2.40002e-02,6.85431e-01,4.25940e-02,2.40316e-02,6.84244e-01
297,3306.893396,1646.163453,4.23957e-02,2.39600e-02,6.84139e-01,4.24904e-02,2.39877e-02,6.85136e-01,4.25757e-02,2.40191e-02,6.83949e-01
298,3318.757238,1651.978061,4.23775e-02,2.39469e-02,6.83846e-01,4.24723e-02,2.39746e-02,6.84844e-01,4.25576e-02,2.40060e-02,6.83658e-01
299,3330.191498,1657.723523,4.23595e-02,2.39324e-02,6.83555e-01,4.24544e-02,2.39601e-02,6.84555e-01,4.25396e-02,2.39916e-02,6.83369e-01
300,3341.466333,1663.221479,4.23416e-02,2.39196e-02,6.83266e-01,4.24365e-02,2.39473e-02,6.84267e-01,4.25216e-02,2.39788e-02,6.83081e-01
