epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
52,291.546869,142.153387,5.38468e-03,8.71194e-04,1.94992e+00,5.33213e-03,8.67558e-04,2.00114e+00,5.17516e-03,8.42297e-04,2.03337e+00
53,297.429242,145.042860,5.28679e-03,8.42577e-04,1.91447e+00,5.23377e-03,8.39179e-04,1.96423e+00,5.07767e-03,8.14668e-04,1.99507e+00
54,303.269333,147.935819,5.19378e-03,8.15684e-04,1.88079e+00,5.14028e-03,8.12506e-04,1.92914e+00,4.98501e-03,7.88713e-04,1.95866e+00
55,308.880903,150.747755,5.10535e-03,7.90391e-04,1.84877e+00,5.05136e-03,7.87429e-04,1.89577e+00,4.89689e-03,7.64305e-04,1.92404e+00
56,314.429899,153.468117,5.02119e-03,7.66559e-04,1.81829e+00,4.96668e-03,7.63815e-04,1.86398e+00,4.81301e-03,7.41321e-04,1.89108e+00
57,320.104588,156.281024,4.94103e-03,7.44084e-04,1.78926e+00,4.88598e-03,7.41521e-04,1.83370e+00,4.73308e-03,7.19658e-04,1.85967e+00
58,325.823502,159.095480,4.86465e-03,7.22877e-04,1.76160e+00,4.80904e-03,7.20423e-04,1.80482e+00,4.65689e-03,6.99218e-04,1.82974e+00
59,331.815491,162.022123,4.79179e-03,7.02836e-04,1.73522e+00,4.73562e-03,7.00451e-04,1.77727e+00,4.58421e-03,6.79916e-04,1.80118e+00
60,337.566424,164.896350,4.72227e-03,6.83872e-04,1.71004e+00,4.66554e-03,6.81589e-04,1.75097e+00,4.51482e-03,6.61666e-04,1.77392e+00
61,342.942563,167.580772,4.65587e-03,6.65896e-04,1.68600e+00,4.59860e-03,6.63803e-04,1.72585e+00,4.44851e-03,6.44395e-04,1.74786e+00
62,348.301707,170.245551,4.59243e-03,6.48876e-04,1.66303e+00,4.53460e-03,6.46950e-04,1.70183e+00,4.38513e-03,6.28030e-04,1.72296e+00
63,353.800995,172.913295,4.53179e-03,6.32735e-04,1.64106e+00,4.47338e-03,6.30934e-04,1.67885e+00,4.32451e-03,6.12516e-04,1.69914e+00
64,359.321167,175.628333,4.47377e-03,6.17400e-04,1.62006e+00,4.41478e-03,6.15705e-04,1.65686e+00,4.26649e-03,5.97787e-04,1.67634e+00
65,364.784345,178.353882,4.41824e-03,6.02834e-04,1.59995e+00,4.35867e-03,6.01220e-04,1.63580e+00,4.21093e-03,5.83796e-04,1.65452e+00
66,370.227427,181.040043,4.36504e-03,5.88969e-04,1.58068e+00,4.30489e-03,5.87455e-04,1.61562e+00,4.15769e-03,5.70486e-04,1.63360e+00
67,375.487698,183.658375,4.31406e-03,5.75779e-04,1.56222e+00,4.25335e-03,5.74363e-04,1.59627e+00,4.10664e-03,5.57826e-04,1.61354e+00
68,380.634128,186.160361,4.26519e-03,5.63223e-04,1.54452e+00,4.20390e-03,5.61904e-04,1.57772e+00,4.05766e-03,5.45775e-04,1.59429e+00
