epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
160,1676.108643,672.033640,1.41188e-02,6.28470e-03,2.43657e-01,1.54337e-02,7.24271e-03,2.61533e-01,1.55815e-02,7.33604e-03,2.63576e-01
161,1686.660777,676.323618,1.41169e-02,6.28054e-03,2.43623e-01,1.54315e-02,7.23887e-03,2.61497e-01,1.55793e-02,7.33222e-03,2.63539e-01
162,1696.409951,680.498797,1.41149e-02,6.27720e-03,2.43589e-01,1.54294e-02,7.23588e-03,2.61460e-01,1.55771e-02,7.32925e-03,2.63501e-01
163,1706.619532,684.367481,1.41130e-02,6.27243e-03,2.43556e-01,1.54273e-02,7.23136e-03,2.61424e-01,1.55750e-02,7.32474e-03,2.63466e-01
164,1717.317701,688.647177,1.41110e-02,6.26904e-03,2.43523e-01,1.54251e-02,7.22819e-03,2.61388e-01,1.55728e-02,7.32157e-03,2.63429e-01
165,1727.403023,692.807687,1.41091e-02,6.26500e-03,2.43489e-01,1.54230e-02,7.22437e-03,2.61352e-01,1.55707e-02,7.31775e-03,2.63393e-01
166,1737.723738,696.838069,1.41072e-02,6.26097e-03,2.43456e-01,1.54209e-02,7.22053e-03,2.61316e-01,1.55686e-02,7.31391e-03,2.63357e-01
167,1747.801121,701.005513,1.41053e-02,6.25740e-03,2.43423e-01,1.54187e-02,7.21719e-03,2.61280e-01,1.55664e-02,7.31057e-03,2.63321e-01
168,1757.832094,704.972463,1.41034e-02,6.25295e-03,2.43391e-01,1.54167e-02,7.21302e-03,2.61244e-01,1.55643e-02,7.30640e-03,2.63285e-01
169,1768.336041,709.370763,1.41015e-02,6.24923e-03,2.43358e-01,1.54146e-02,7.20957e-03,2.61209e-01,1.55622e-02,7.30296e-03,2.63249e-01
170,1778.290214,713.327012,1.40997e-02,6.24508e-03,2.43326e-01,1.54125e-02,7.20559e-03,2.61174e-01,1.55601e-02,7.29898e-03,2.63214e-01
171,1788.509941,717.525292,1.40978e-02,6.24160e-03,2.43295e-01,1.54104e-02,7.20238e-03,2.61138e-01,1.55580e-02,7.29579e-03,2.63179e-01
172,1798.522532,721.570651,1.40960e-02,6.23767e-03,2.43263e-01,1.54083e-02,7.19863e-03,2.61103e-01,1.55559e-02,7.29205e-03,2.63144e-01
173,1808.726728,725.595611,1.40942e-02,6.23372e-03,2.43232e-01,1.54063e-02,7.19488e-03,2.61069e-01,1.55539e-02,7.28831e-03,2.63109e-01
174,1818.883687,729.799179,1.40924e-02,6.23090e-03,2.43201e-01,1.54042e-02,7.19217e-03,2.61034e-01,1.55518e-02,7.28560e-03,2.63074e-01
175,1828.732282,733.726942,1.40906e-02,6.22637e-03,2.43170e-01,1.54022e-02,7.18786e-03,2.61000e-01,1.55498e-02,7.28129e-03,2.63040e-01
176,1838.941125,737.887519,1.40888e-02,6.22327e-03,2.43139e-01,1.54002e-02,7.18481e-03,2.60966e-01,1.55477e-02,7.27824e-03,2.63005e-01
177,1849.303285,742.162763,1.40871e-02,6.21937e-03,2.43109e-01,1.53982e-02,7.18099e-03,2.60932e-01,1.55457e-02,7.27442e-03,2.62971e-01
178,1859.909212,746.293816,1.40853e-02,6.21602e-03,2.43078e-01,1.53962e-02,7.17765e-03,2.60897e-01,1.55437e-02,7.27107e-03,2.62936e-01
179,1870.817578,750.684175,1.40835e-02,6.21251e-03,2.43047e-01,1.53941e-02,7.17413e-03,2.60863e-01,1.55416e-02,7.26754e-03,2.62901e-01
180,1880.898670,754.802311,1.40817e-02,6.20929e-03,2.43016e-01,1.53921e-02,7.17086e-03,2.60828e-01,1.55395e-02,7.26426e-03,2.62866e-01
181,1891.789735,759.081172,1.40799e-02,6.20518e-03,2.42985e-01,1.53900e-02,7.16671e-03,2.60793e-01,1.55375e-02,7.26011e-03,2.62831e-01
182,1902.636992,763.473092,1.40780e-02,6.20068e-03,2.42953e-01,1.53879e-02,7.16221e-03,2.60757e-01,1.55354e-02,7.25561e-03,2.62795e-01
183,1912.835737,767.571994,1.40762e-02,6.19521e-03,2.42921e-01,1.53859e-02,7.15677e-03,2.60723e-01,1.55333e-02,7.25017e-03,2.62761e-01
184,1923.530973,771.971755,1.40744e-02,6.19033e-03,2.42890e-01,1.53838e-02,7.15188e-03,2.60688e-01,1.55312e-02,7.24527e-03,2.62726e-01
185,1933.739196,776.171751,1.40726e-02,6.18556e-03,2.42859e-01,1.53818e-02,7.14711e-03,2.60654e-01,1.55292e-02,7.24046e-03,2.62691e-01
186,1943.741463,780.211662,1.40709e-02,6.18103e-03,2.42829e-01,1.53798e-02,7.14254e-03,2.60620e-01,1.55272e-02,7.23586e-03,2.62657e-01
187,1953.607596,784.200756,1.40692e-02,6.17703e-03,2.42800e-01,1.53778e-02,7.13843e-03,2.60586e-01,1.55252e-02,7.23170e-03,2.62623e-01
188,1963.404920,788.210911,1.40675e-02,6.17341e-03,2.42770e-01,1.53758e-02,7.13473e-03,2.60552e-01,1.55231e-02,7.22796e-03,2.62589e-01
189,1973.565457,792.206430,1.40658e-02,6.16925e-03,2.42742e-01,1.53738e-02,7.13046e-03,2.60519e-01,1.55212e-02,7.22366e-03,2.62555e-01
190,1983.150144,795.946734,1.40641e-02,6.16594e-03,2.42713e-01,1.53719e-02,7.12691e-03,2.60485e-01,1.55192e-02,7.22008e-03,2.62521e-01
191,1993.150303,800.014132,1.40625e-02,6.16226e-03,2.42685e-01,1.53699e-02,7.12307e-03,2.60452e-01,1.55172e-02,7.21618e-03,2.62488e-01
192,2003.416542,804.231275,1.40609e-02,6.15862e-03,2.42657e-01,1.53680e-02,7.11926e-03,2.60420e-01,1.55152e-02,7.21233e-03,2.62455e-01
193,2013.273388,808.147636,1.40593e-02,6.15504e-03,2.42629e-01,1.53661e-02,7.11545e-03,2.60387e-01,1.55133e-02,7.20848e-03,2.62422e-01
194,2023.703171,812.280069,1.40577e-02,6.15150e-03,2.42602e-01,1.53641e-02,7.11176e-03,2.60354e-01,1.55113e-02,7.20474e-03,2.62389e-01
195,2033.869248,816.399251,1.40561e-02,6.14827e-03,2.42575e-01,1.53622e-02,7.10827e-03,2.60322e-01,1.55094e-02,7.20120e-03,2.62356e-01
196,2044.052403,820.508291,1.40546e-02,6.14507e-03,2.42548e-01,1.53603e-02,7.10483e-03,2.60290e-01,1.55074e-02,7.19769e-03,2.62323e-01
197,2054.118211,824.598147,1.40531e-02,6.14184e-03,2.42522e-01,1.53584e-02,7.10157e-03,2.60257e-01,1.55055e-02,7.19439e-03,2.62290e-01
198,2064.489893,828.757849,1.40516e-02,6.13815e-03,2.42496e-01,1.53565e-02,7.09790e-03,2.60226e-01,1.55036e-02,7.19068e-03,2.62258e-01
199,2074.429895,832.845742,1.40501e-02,6.13512e-03,2.42470e-01,1.53547e-02,7.09476e-03,2.60194e-01,1.55017e-02,7.18750e-03,2.62226e-01
200,2084.547585,836.871631,1.40486e-02,6.13221e-03,2.42444e-01,1.53528e-02,7.09181e-03,2.60162e-01,1.54998e-02,7.18451e-03,2.62193e-01
201,2095.720851,841.405885,1.40471e-02,6.12915e-03,2.42419e-01,1.53509e-02,7.08869e-03,2.60130e-01,1.54979e-02,7.18137e-03,2.62161e-01
202,2106.851224,845.890132,1.40457e-02,6.12654e-03,2.42394e-01,1.53490e-02,7.08606e-03,2.60099e-01,1.54959e-02,7.17869e-03,2.62129e-01
203,2117.836720,850.327904,1.40442e-02,6.12365e-03,2.42369e-01,1.53472e-02,7.08315e-03,2.60067e-01,1.54941e-02,7.17576e-03,2.62097e-01
204,2128.661526,854.678916,1.40428e-02,6.12071e-03,2.42344e-01,1.53453e-02,7.08029e-03,2.60036e-01,1.54922e-02,7.17286e-03,2.62065e-01
205,2139.649467,859.061894,1.40414e-02,6.11790e-03,2.42320e-01,1.53435e-02,7.07759e-03,2.60005e-01,1.54903e-02,7.17015e-03,2.62033e-01
206,2150.769432,863.522065,1.40400e-02,6.11498e-03,2.42296e-01,1.53417e-02,7.07484e-03,2.59974e-01,1.54884e-02,7.16738e-03,2.62002e-01
207,2161.688246,867.908081,1.40386e-02,6.11236e-03,2.42272e-01,1.53399e-02,7.07231e-03,2.59944e-01,1.54866e-02,7.16481e-03,2.61970e-01
208,2172.964223,872.400710,1.40372e-02,6.10995e-03,2.42248e-01,1.53381e-02,7.07004e-03,2.59914e-01,1.54848e-02,7.16252e-03,2.61940e-01
209,2183.801383,876.834317,1.40359e-02,6.10732e-03,2.42225e-01,1.53364e-02,7.06757e-03,2.59884e-01,1.54830e-02,7.16002e-03,2.61909e-01
210,2194.707569,881.219601,1.40345e-02,6.10455e-03,2.42202e-01,1.53346e-02,7.06512e-03,2.59854e-01,1.54812e-02,7.15757e-03,2.61879e-01
211,2205.950706,885.706762,1.40332e-02,6.10209e-03,2.42179e-01,1.53329e-02,7.06286e-03,2.59825e-01,1.54794e-02,7.15529e-03,2.61849e-01
212,2216.569856,889.972916,1.40319e-02,6.09967e-03,2.42157e-01,1.53312e-02,7.06065e-03,2.59796e-01,1.54776e-02,7.15307e-03,2.61819e-01
213,2227.586158,894.366854,1.40306e-02,6.09725e-03,2.42135e-01,1.53295e-02,7.05857e-03,2.59767e-01,1.54759e-02,7.15100e-03,2.61789e-01
214,2238.335469,898.768726,1.40294e-02,6.09459e-03,2.42113e-01,1.53278e-02,7.05616e-03,2.59739e-01,1.54742e-02,7.14859e-03,2.61760e-01
215,2248.689953,902.842188,1.40281e-02,6.09224e-03,2.42091e-01,1.53261e-02,7.05409e-03,2.59710e-01,1.54724e-02,7.14653e-03,2.61731e-01
216,2260.179159,907.435174,1.40269e-02,6.08996e-03,2.42070e-01,1.53245e-02,7.05221e-03,2.59682e-01,1.54707e-02,7.14467e-03,2.61702e-01
217,2271.147835,912.032548,1.40257e-02,6.08766e-03,2.42049e-01,1.53228e-02,7.05032e-03,2.59654e-01,1.54691e-02,7.14280e-03,2.61674e-01
218,2282.150011,916.322245,1.40244e-02,6.08553e-03,2.42028e-01,1.53212e-02,7.04858e-03,2.59627e-01,1.54674e-02,7.14109e-03,2.61646e-01
219,2293.764067,921.032794,1.40233e-02,6.08337e-03,2.42007e-01,1.53196e-02,7.04680e-03,2.59600e-01,1.54658e-02,7.13933e-03,2.61618e-01
220,2304.460145,925.523646,1.40221e-02,6.08125e-03,2.41987e-01,1.53180e-02,7.04516e-03,2.59572e-01,1.54641e-02,7.13771e-03,2.61590e-01
221,2315.369911,929.584790,1.40209e-02,6.07923e-03,2.41967e-01,1.53164e-02,7.04368e-03,2.59546e-01,1.54625e-02,7.13628e-03,2.61563e-01
222,2326.783272,934.286847,1.40197e-02,6.07706e-03,2.41947e-01,1.53148e-02,7.04208e-03,2.59519e-01,1.54609e-02,7.13473e-03,2.61536e-01
223,2337.844548,938.765392,1.40186e-02,6.07534e-03,2.41927e-01,1.53133e-02,7.04096e-03,2.59493e-01,1.54593e-02,7.13365e-03,2.61509e-01
224,2349.533951,943.493594,1.40175e-02,6.07368e-03,2.41908e-01,1.53117e-02,7.03979e-03,2.59467e-01,1.54577e-02,7.13253e-03,2.61482e-01
225,2360.933500,948.242219,1.40164e-02,6.07179e-03,2.41888e-01,1.53102e-02,7.03854e-03,2.59441e-01,1.54562e-02,7.13134e-03,2.61456e-01
226,2371.987027,952.739717,1.40152e-02,6.06978e-03,2.41869e-01,1.53087e-02,7.03728e-03,2.59415e-01,1.54546e-02,7.13016e-03,2.61430e-01
227,2384.005332,957.441710,1.40142e-02,6.06790e-03,2.41850e-01,1.53073e-02,7.03600e-03,2.59390e-01,1.54531e-02,7.12896e-03,2.61404e-01
228,2395.751896,962.144418,1.40131e-02,6.06612e-03,2.41832e-01,1.53058e-02,7.03479e-03,2.59366e-01,1.54516e-02,7.12782e-03,2.61379e-01
229,2407.281374,966.786297,1.40120e-02,6.06429e-03,2.41813e-01,1.53044e-02,7.03343e-03,2.59341e-01,1.54502e-02,7.12652e-03,2.61354e-01
230,2418.842394,971.442926,1.40110e-02,6.06281e-03,2.41795e-01,1.53029e-02,7.03255e-03,2.59317e-01,1.54487e-02,7.12570e-03,2.61329e-01
231,2429.306653,975.637391,1.40099e-02,6.06076e-03,2.41777e-01,1.53015e-02,7.03121e-03,2.59293e-01,1.54472e-02,7.12445e-03,2.61305e-01
232,2440.856306,980.341128,1.40089e-02,6.05921e-03,2.41759e-01,1.53001e-02,7.03030e-03,2.59269e-01,1.54458e-02,7.12360e-03,2.61280e-01
233,2452.173740,985.006027,1.40079e-02,6.05747e-03,2.41742e-01,1.52987e-02,7.02922e-03,2.59245e-01,1.54444e-02,7.12261e-03,2.61257e-01
234,2463.233149,989.459617,1.40068e-02,6.05607e-03,2.41724e-01,1.52973e-02,7.02841e-03,2.59222e-01,1.54430e-02,7.12187e-03,2.61233e-01
235,2474.703476,994.047115,1.40058e-02,6.05426e-03,2.41707e-01,1.52959e-02,7.02720e-03,2.59199e-01,1.54416e-02,7.12073e-03,2.61209e-01
236,2485.330588,998.329743,1.40048e-02,6.05292e-03,2.41690e-01,1.52946e-02,7.02639e-03,2.59176e-01,1.54402e-02,7.11999e-03,2.61186e-01
237,2496.254665,1002.667657,1.40039e-02,6.05161e-03,2.41673e-01,1.52932e-02,7.02566e-03,2.59153e-01,1.54388e-02,7.11932e-03,2.61162e-01
238,2507.191967,1007.065479,1.40029e-02,6.05008e-03,2.41656e-01,1.52919e-02,7.02476e-03,2.59130e-01,1.54375e-02,7.11851e-03,2.61139e-01
239,2518.190163,1011.481115,1.40019e-02,6.04877e-03,2.41639e-01,1.52905e-02,7.02405e-03,2.59107e-01,1.54361e-02,7.11786e-03,2.61116e-01
240,2529.787493,1016.089641,1.40009e-02,6.04727e-03,2.41622e-01,1.52892e-02,7.02314e-03,2.59085e-01,1.54347e-02,7.11703e-03,2.61093e-01
241,2540.384441,1020.563142,1.40000e-02,6.04587e-03,2.41606e-01,1.52879e-02,7.02245e-03,2.59063e-01,1.54334e-02,7.11642e-03,2.61071e-01
242,2551.271914,1024.835218,1.39991e-02,6.04474e-03,2.41590e-01,1.52866e-02,7.02195e-03,2.59041e-01,1.54321e-02,7.11600e-03,2.61048e-01
243,2562.836338,1029.386678,1.39981e-02,6.04341e-03,2.41574e-01,1.52853e-02,7.02118e-03,2.59019e-01,1.54308e-02,7.11530e-03,2.61026e-01
244,2573.680147,1033.847744,1.39972e-02,6.04197e-03,2.41558e-01,1.52841e-02,7.02035e-03,2.58998e-01,1.54295e-02,7.11455e-03,2.61005e-01
245,2584.760630,1038.226733,1.39963e-02,6.04056e-03,2.41542e-01,1.52828e-02,7.01959e-03,2.58977e-01,1.54282e-02,7.11387e-03,2.60983e-01
246,2596.029743,1042.845168,1.39954e-02,6.03938e-03,2.41526e-01,1.52816e-02,7.01896e-03,2.58956e-01,1.54270e-02,7.11332e-03,2.60962e-01
247,2606.919767,1047.162234,1.39945e-02,6.03799e-03,2.41511e-01,1.52804e-02,7.01821e-03,2.58935e-01,1.54257e-02,7.11264e-03,2.60941e-01
248,2617.928890,1051.500919,1.39936e-02,6.03675e-03,2.41496e-01,1.52792e-02,7.01756e-03,2.58915e-01,1.54245e-02,7.11207e-03,2.60920e-01
249,2629.204884,1056.159223,1.39927e-02,6.03581e-03,2.41480e-01,1.52780e-02,7.01711e-03,2.58895e-01,1.54233e-02,7.11169e-03,2.60900e-01
250,2640.311327,1060.643801,1.39918e-02,6.03444e-03,2.41465e-01,1.52768e-02,7.01638e-03,2.58875e-01,1.54221e-02,7.11104e-03,2.60879e-01
251,2651.369338,1065.059505,1.39910e-02,6.03310e-03,2.41451e-01,1.52757e-02,7.01581e-03,2.58855e-01,1.54209e-02,7.11057e-03,2.60859e-01
252,2662.262431,1069.427605,1.39901e-02,6.03199e-03,2.41436e-01,1.52745e-02,7.01538e-03,2.58835e-01,1.54197e-02,7.11022e-03,2.60839e-01
253,2673.467248,1073.982319,1.39893e-02,6.03099e-03,2.41421e-01,1.52734e-02,7.01492e-03,2.58816e-01,1.54185e-02,7.10983e-03,2.60819e-01
254,2684.686097,1078.327848,1.39885e-02,6.02987e-03,2.41407e-01,1.52722e-02,7.01436e-03,2.58797e-01,1.54174e-02,7.10935e-03,2.60800e-01
255,2695.664631,1082.756332,1.39876e-02,6.02865e-03,2.41393e-01,1.52711e-02,7.01382e-03,2.58778e-01,1.54162e-02,7.10889e-03,2.60781e-01
256,2706.844817,1087.404407,1.39868e-02,6.02761e-03,2.41379e-01,1.52700e-02,7.01343e-03,2.58759e-01,1.54151e-02,7.10858e-03,2.60761e-01
257,2717.837386,1091.742874,1.39860e-02,6.02650e-03,2.41364e-01,1.52689e-02,7.01296e-03,2.58741e-01,1.54140e-02,7.10819e-03,2.60742e-01
258,2728.652298,1096.148521,1.39852e-02,6.02551e-03,2.41351e-01,1.52678e-02,7.01256e-03,2.58723e-01,1.54129e-02,7.10786e-03,2.60724e-01
259,2738.808236,1100.440083,1.39844e-02,6.02461e-03,2.41337e-01,1.52668e-02,7.01220e-03,2.58704e-01,1.54118e-02,7.10758e-03,2.60705e-01
260,2749.085756,1104.459494,1.39836e-02,6.02334e-03,2.41323e-01,1.52657e-02,7.01159e-03,2.58687e-01,1.54107e-02,7.10705e-03,2.60687e-01
261,2760.196095,1108.745717,1.39828e-02,6.02232e-03,2.41309e-01,1.52647e-02,7.01118e-03,2.58669e-01,1.54096e-02,7.10673e-03,2.60669e-01
262,2770.279980,1112.964642,1.39820e-02,6.02128e-03,2.41296e-01,1.52636e-02,7.01077e-03,2.58651e-01,1.54086e-02,7.10641e-03,2.60650e-01
263,2780.912850,1117.188195,1.39813e-02,6.02052e-03,2.41283e-01,1.52626e-02,7.01054e-03,2.58633e-01,1.54075e-02,7.10625e-03,2.60632e-01
264,2792.222554,1121.732558,1.39805e-02,6.01945e-03,2.41269e-01,1.52616e-02,7.01015e-03,2.58616e-01,1.54064e-02,7.10595e-03,2.60615e-01
265,2802.321765,1125.963740,1.39797e-02,6.01872e-03,2.41256e-01,1.52605e-02,7.01001e-03,2.58599e-01,1.54054e-02,7.10590e-03,2.60597e-01
266,2813.387136,1130.196024,1.39790e-02,6.01794e-03,2.41243e-01,1.52595e-02,7.00976e-03,2.58582e-01,1.54044e-02,7.10572e-03,2.60579e-01
267,2824.014496,1134.503711,1.39782e-02,6.01696e-03,2.41230e-01,1.52585e-02,7.00927e-03,2.58565e-01,1.54033e-02,7.10530e-03,2.60562e-01
268,2834.208365,1138.696359,1.39775e-02,6.01594e-03,2.41217e-01,1.52576e-02,7.00880e-03,2.58548e-01,1.54023e-02,7.10491e-03,2.60545e-01
269,2844.669127,1142.837510,1.39767e-02,6.01501e-03,2.41205e-01,1.52566e-02,7.00850e-03,2.58532e-01,1.54013e-02,7.10469e-03,2.60528e-01
270,2855.428946,1147.241181,1.39760e-02,6.01391e-03,2.41192e-01,1.52556e-02,7.00804e-03,2.58515e-01,1.54004e-02,7.10431e-03,2.60512e-01
271,2865.100194,1151.288382,1.39753e-02,6.01293e-03,2.41180e-01,1.52547e-02,7.00763e-03,2.58499e-01,1.53994e-02,7.10399e-03,2.60495e-01
272,2875.085011,1155.254575,1.39746e-02,6.01201e-03,2.41167e-01,1.52537e-02,7.00717e-03,2.58483e-01,1.53984e-02,7.10359e-03,2.60479e-01
273,2885.151520,1159.394017,1.39738e-02,6.01098e-03,2.41155e-01,1.52528e-02,7.00671e-03,2.58467e-01,1.53974e-02,7.10320e-03,2.60462e-01
274,2895.270331,1163.557597,1.39731e-02,6.00995e-03,2.41142e-01,1.52518e-02,7.00622e-03,2.58451e-01,1.53965e-02,7.10278e-03,2.60446e-01
275,2905.739053,1167.795545,1.39724e-02,6.00848e-03,2.41130e-01,1.52509e-02,7.00530e-03,2.58436e-01,1.53956e-02,7.10193e-03,2.60430e-01
276,2915.857469,1171.950838,1.39717e-02,6.00688e-03,2.41118e-01,1.52500e-02,7.00422e-03,2.58421e-01,1.53946e-02,7.10092e-03,2.60415e-01
277,2925.978551,1176.078347,1.39710e-02,6.00838e-03,2.41106e-01,1.52490e-02,7.00612e-03,2.58404e-01,1.53936e-02,7.10287e-03,2.60397e-01
278,2936.388891,1180.248533,1.39703e-02,6.00553e-03,2.41094e-01,1.52482e-02,7.00385e-03,2.58389e-01,1.53927e-02,7.10068e-03,2.60383e-01
279,2946.404553,1184.282618,1.39696e-02,6.00483e-03,2.41082e-01,1.52473e-02,7.00379e-03,2.58374e-01,1.53918e-02,7.10070e-03,2.60367e-01
280,2956.861360,1188.503958,1.39689e-02,6.00476e-03,2.41070e-01,1.52463e-02,7.00427e-03,2.58358e-01,1.53908e-02,7.10124e-03,2.60351e-01
281,2967.312383,1192.804296,1.39682e-02,6.00259e-03,2.41058e-01,1.52455e-02,7.00267e-03,2.58344e-01,1.53900e-02,7.09973e-03,2.60336e-01
282,2977.365683,1196.900389,1.39675e-02,6.00328e-03,2.41046e-01,1.52445e-02,7.00387e-03,2.58328e-01,1.53890e-02,7.10099e-03,2.60319e-01
283,2987.459219,1201.009653,1.39669e-02,6.00051e-03,2.41034e-01,1.52437e-02,7.00166e-03,2.58314e-01,1.53882e-02,7.09885e-03,2.60305e-01
284,2997.342115,1205.135672,1.39662e-02,6.00134e-03,2.41023e-01,1.52428e-02,7.00292e-03,2.58298e-01,1.53872e-02,7.10017e-03,2.60289e-01
285,3007.254160,1209.053691,1.39655e-02,5.99914e-03,2.41011e-01,1.52420e-02,7.00136e-03,2.58284e-01,1.53864e-02,7.09870e-03,2.60275e-01
286,3017.068955,1213.093113,1.39649e-02,5.99914e-03,2.41000e-01,1.52411e-02,7.00195e-03,2.58269e-01,1.53854e-02,7.09937e-03,2.60259e-01
287,3027.050355,1217.036463,1.39642e-02,5.99751e-03,2.40988e-01,1.52402e-02,7.00084e-03,2.58255e-01,1.53846e-02,7.09833e-03,2.60245e-01
288,3037.400766,1221.162497,1.39635e-02,5.99760e-03,2.40977e-01,1.52393e-02,7.00146e-03,2.58240e-01,1.53837e-02,7.09902e-03,2.60229e-01
289,3047.355779,1225.383618,1.39629e-02,5.99651e-03,2.40966e-01,1.52385e-02,7.00093e-03,2.58225e-01,1.53828e-02,7.09857e-03,2.60215e-01
290,3057.270112,1229.228587,1.39622e-02,5.99536e-03,2.40954e-01,1.52377e-02,7.00037e-03,2.58211e-01,1.53819e-02,7.09808e-03,2.60200e-01
291,3067.695012,1233.380409,1.39616e-02,5.99441e-03,2.40943e-01,1.52368e-02,7.00006e-03,2.58197e-01,1.53811e-02,7.09786e-03,2.60186e-01
292,3077.686665,1237.545233,1.39609e-02,5.99323e-03,2.40932e-01,1.52360e-02,6.99949e-03,2.58183e-01,1.53803e-02,7.09737e-03,2.60172e-01
293,3087.509840,1241.369121,1.39603e-02,5.99338e-03,2.40921e-01,1.52352e-02,7.00006e-03,2.58169e-01,1.53794e-02,7.09800e-03,2.60157e-01
294,3098.013851,1245.534775,1.39597e-02,5.99180e-03,2.40910e-01,1.52344e-02,6.99897e-03,2.58155e-01,1.53786e-02,7.09698e-03,2.60143e-01
295,3108.016134,1249.657694,1.39590e-02,5.99035e-03,2.40899e-01,1.52336e-02,6.99792e-03,2.58142e-01,1.53778e-02,7.09599e-03,2.60129e-01
296,3119.413368,1254.205456,1.39584e-02,5.99032e-03,2.40888e-01,1.52327e-02,6.99824e-03,2.58128e-01,1.53769e-02,7.09637e-03,2.60115e-01
297,3130.681154,1258.729778,1.39578e-02,5.98915e-03,2.40877e-01,1.52319e-02,6.99767e-03,2.58114e-01,1.53761e-02,7.09588e-03,2.60101e-01
298,3141.195297,1263.030790,1.39571e-02,5.98823e-03,2.40867e-01,1.52311e-02,6.99720e-03,2.58100e-01,1.53753e-02,7.09548e-03,2.60087e-01
299,3152.457132,1267.504773,1.39565e-02,5.98767e-03,2.40856e-01,1.52303e-02,6.99699e-03,2.58086e-01,1.53744e-02,7.09532e-03,2.60073e-01
300,3163.574089,1271.978023,1.39559e-02,5.98663e-03,2.40845e-01,1.52295e-02,6.99652e-03,2.58073e-01,1.53736e-02,7.09493e-03,2.60059e-01
